RUN	com.myGatlingTest.MyComputerJourney	mycomputerjourney	1678087454512	test	3.3.1
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087504489
USER	MyComputerJourney	368	END	1678087488608	1678087504491
REQUEST	369		FilterComputer	1678087504429	1678087504537	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087504538
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087504538
USER	MyComputerJourney	369	END	1678087488658	1678087504540
REQUEST	370		FilterComputer	1678087504479	1678087504586	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087504587
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087504587
USER	MyComputerJourney	370	END	1678087488708	1678087504589
REQUEST	371		FilterComputer	1678087504539	1678087504649	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087504650
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087504650
USER	MyComputerJourney	371	END	1678087488759	1678087504652
REQUEST	372		FilterComputer	1678087504579	1678087504687	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087504689
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087504689
USER	MyComputerJourney	372	END	1678087488808	1678087504691
REQUEST	373		FilterComputer	1678087504630	1678087504739	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087504739
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087504739
USER	MyComputerJourney	373	END	1678087488858	1678087504740
REQUEST	374		FilterComputer	1678087504679	1678087504787	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087504787
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087504787
USER	MyComputerJourney	374	END	1678087488908	1678087504788
REQUEST	375		FilterComputer	1678087504729	1678087504836	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087504836
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087504836
USER	MyComputerJourney	375	END	1678087488959	1678087504837
REQUEST	376		FilterComputer	1678087504778	1678087504886	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087504886
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087504886
USER	MyComputerJourney	376	END	1678087489009	1678087504887
REQUEST	377		FilterComputer	1678087504829	1678087504936	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087504936
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087504936
USER	MyComputerJourney	377	END	1678087489058	1678087504937
REQUEST	378		FilterComputer	1678087504879	1678087504985	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087504986
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087504986
USER	MyComputerJourney	378	END	1678087489108	1678087504986
REQUEST	379		FilterComputer	1678087504929	1678087505036	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505037
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505037
USER	MyComputerJourney	379	END	1678087489159	1678087505038
REQUEST	380		FilterComputer	1678087504999	1678087505107	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505108
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505109
USER	MyComputerJourney	380	END	1678087489208	1678087505112
REQUEST	381		FilterComputer	1678087505049	1678087505158	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505159
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505159
USER	MyComputerJourney	381	END	1678087489259	1678087505163
REQUEST	382		FilterComputer	1678087505099	1678087505207	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505207
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505207
USER	MyComputerJourney	382	END	1678087489308	1678087505208
REQUEST	383		FilterComputer	1678087505149	1678087505256	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505257
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505257
USER	MyComputerJourney	383	END	1678087489359	1678087505258
REQUEST	384		FilterComputer	1678087505208	1678087505317	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505317
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505318
USER	MyComputerJourney	384	END	1678087489408	1678087505319
REQUEST	386		FilterComputer	1678087505279	1678087505387	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505387
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505387
USER	MyComputerJourney	386	END	1678087489509	1678087505389
REQUEST	385		FilterComputer	1678087505299	1678087505416	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505416
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505416
USER	MyComputerJourney	385	END	1678087489458	1678087505417
REQUEST	387		FilterComputer	1678087505369	1678087505479	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505480
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505480
USER	MyComputerJourney	387	END	1678087489558	1678087505480
REQUEST	388		FilterComputer	1678087505379	1678087505488	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505488
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505488
USER	MyComputerJourney	388	END	1678087489609	1678087505489
REQUEST	390		FilterComputer	1678087505459	1678087505563	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505564
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505564
USER	MyComputerJourney	390	END	1678087489708	1678087505566
REQUEST	389		FilterComputer	1678087505488	1678087505604	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505605
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505606
USER	MyComputerJourney	389	END	1678087489659	1678087505608
REQUEST	392		FilterComputer	1678087505549	1678087505653	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505654
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505654
USER	MyComputerJourney	392	END	1678087489808	1678087505655
REQUEST	391		FilterComputer	1678087505569	1678087505680	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505680
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505680
USER	MyComputerJourney	391	END	1678087489759	1678087505681
REQUEST	393		FilterComputer	1678087505630	1678087505738	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505738
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505739
USER	MyComputerJourney	393	END	1678087489858	1678087505740
REQUEST	394		FilterComputer	1678087505689	1678087505797	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505797
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505797
USER	MyComputerJourney	394	END	1678087489909	1678087505798
REQUEST	395		FilterComputer	1678087505769	1678087505881	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505881
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505882
USER	MyComputerJourney	395	END	1678087489958	1678087505882
REQUEST	396		FilterComputer	1678087505819	1678087505932	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505933
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505933
USER	MyComputerJourney	396	END	1678087490008	1678087505933
REQUEST	398		FilterComputer	1678087505859	1678087505962	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505962
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505962
USER	MyComputerJourney	398	END	1678087490108	1678087505963
REQUEST	397		FilterComputer	1678087505859	1678087505969	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505969
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087505969
USER	MyComputerJourney	397	END	1678087490058	1678087505969
REQUEST	399		FilterComputer	1678087505958	1678087506067	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087506067
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087506067
USER	MyComputerJourney	399	END	1678087490160	1678087506068
REQUEST	401		FilterComputer	1678087506018	1678087506122	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087506122
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087506122
USER	MyComputerJourney	401	END	1678087490258	1678087506123
REQUEST	400		FilterComputer	1678087506028	1678087506142	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087506143
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087506143
USER	MyComputerJourney	400	END	1678087490209	1678087506143
REQUEST	402		FilterComputer	1678087506079	1678087506188	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087506189
